DOI,title,year,num_citations,num_views,document_type,num_authors,num_references,num_figures,num_equations,num_countries,num_words_title,num_words_abstract,prop_words_abs,prop_simple_words_abs,first_au_F,last_au_F
10.1371/journal.pcbi.1008081,Predicting precision grip grasp locations on three-dimensional objects,2020,1,1391,Article,4,69,15,10,1,9,184,0.976,0.403,1,0.004
10.1371/journal.pcbi.1008082,Genotype networks of 80 quantitative Arabidopsis thaliana phenotypes reveal phenotypic evolvability despite pervasive epistasis,2020,0,1220,Article,2,90,4,5,3,14,225,0.956,0.35,0.019,0.007
10.1371/journal.pcbi.1008085,Remote homology search with hidden Potts models,2020,0,818,Article,2,56,7,12,2,7,160,0.955,0.355,0.14,0.007
10.1371/journal.pcbi.1008086,Identifying locations of re-entrant drivers from patient-specific distribution of fibrosis in the left atrium,2020,0,884,Article,7,57,12,0,4,16,230,0.977,0.31,1,0
10.1371/journal.pcbi.1008087,The location of the axon initial segment affects the bandwidth of spike initiation dynamics,2020,0,1724,Article,5,34,7,11,5,14,205,0.967,0.35,0,0.988
10.1371/journal.pcbi.1008090,Ten quick tips for teaching with participatory live coding,2020,0,3493,Article,4,15,0,0,3,9,NA,0,0,0.007,0.002
10.1371/journal.pcbi.1008095,Ten simple rules on how to write a standard operating procedure,2020,0,5511,Review,7,37,1,0,5,11,242,0.967,0.362,1,1
10.1371/journal.pcbi.1008098,A machine learning and network framework to discover new indications for small molecules,2020,1,2188,Article,6,86,3,0,2,13,242,0.935,0.284,NA,0.003
10.1371/journal.pcbi.1008099,A practical application of generative adversarial networks for RNA-seq analysis to predict the molecular progress of Alzheimer's disease,2020,0,4153,Article,4,51,6,1,2,20,262,0.953,0.3,1,NA
10.1371/journal.pcbi.1008102,Emergent neutrality in consumer-resource dynamics,2020,0,1249,Article,3,56,5,6,2,6,153,0.972,0.308,0.007,0.005
10.1371/journal.pcbi.1008103,Efficient consideration of coordinated water molecules improves computational protein-protein and protein-ligand docking discrimination,2020,0,1328,Article,3,38,3,5,2,15,129,1,0.333,0.025,0.005
10.1371/journal.pcbi.1008104,Regional sequence expansion or collapse in heterozygous genome assemblies,2020,2,1778,Article,13,54,10,0,2,9,162,0.991,0.303,0.998,0.004
10.1371/journal.pcbi.1008105,Epithelial organ shape is generated by patterned actomyosin contractility and maintained by the extracellular matrix,2020,1,1696,Article,6,59,11,3,2,15,147,0.981,0.262,0.269,0.003
10.1371/journal.pcbi.1008106,Drug-target binding quantitatively predicts optimal antibiotic dose levels in quinolones,2020,0,1220,Article,8,60,6,15,3,11,291,0.941,0.303,0,1
10.1371/journal.pcbi.1008107,Mathematical model and tool to explore shorter multi-drug therapy options for active pulmonary tuberculosis,2020,0,1994,Article,5,70,16,9,2,15,158,0.991,0.324,0.004,NA
10.1371/journal.pcbi.1008108,Generalized estimating equation modeling on correlated microbiome sequencing data with longitudinal measures,2020,0,1853,Article,2,42,3,34,2,12,169,0.97,0.34,0.059,0.218
10.1371/journal.pcbi.1008109,A computational model of induced pluripotent stem-cell derived cardiomyocytes for high throughput risk stratification of KCNQ1 genetic variants,2020,1,1503,Article,5,74,8,3,3,19,309,0.92,0.288,0.993,0.998
10.1371/journal.pcbi.1008110,An extended and generalized framework for the calculation of metabolic intervention strategies based on minimal cut sets,2020,5,1283,Article,3,64,6,33,1,17,280,0.974,0.338,0,0
10.1371/journal.pcbi.1008117,Real-time estimation of disease activity in emerging outbreaks using internet search information,2020,0,1626,Article,7,32,5,8,2,13,206,0.992,0.336,0.998,0
10.1371/journal.pcbi.1008118,Presynaptic inhibition rapidly stabilises recurrent excitation in the face of plasticity,2020,0,2087,Article,2,66,4,48,2,11,244,0.971,0.243,0.997,0
10.1371/journal.pcbi.1008119,Ten simple rules to increase computational skills among biologists with Code Clubs,2020,0,5518,Article,20,19,0,0,2,12,NA,0,0,0.997,0.004
10.1371/journal.pcbi.1008120,Deconvolving the contributions of cell-type heterogeneity on cortical gene expression,2020,0,3511,Article,13,30,5,1,4,11,199,0.94,0.316,0.093,0.997
10.1371/journal.pcbi.1008121,"Vector genetics, insecticide resistance and gene drives: An agent-based modeling approach to evaluate malaria transmission and elimination",2020,0,1567,Article,8,62,9,0,3,18,345,0.989,0.376,0,0.214
10.1371/journal.pcbi.1008122,Inferring transmission heterogeneity using virus genealogies: Estimation and targeted prevention,2020,1,1393,Article,4,42,11,10,4,10,256,0.966,0.376,NA,0.004
10.1371/journal.pcbi.1008124,Fast estimation of time-varying infectious disease transmission rates,2020,1,1217,Article,4,44,9,82,1,9,202,0.992,0.342,0.061,0.004
10.1371/journal.pcbi.1008125,In silico co-factor balance estimation using constraint-based modelling informs metabolic engineering in Escherichia coli,2020,3,1690,Article,2,47,8,36,2,16,384,0.917,0.286,0.997,0
10.1371/journal.pcbi.1008126,Ten simple rules to power drug discovery with data science,2020,1,12337,Review,13,30,1,0,3,10,NA,0,0,0,0
10.1371/journal.pcbi.1008127,The covariance perceptron: A new paradigm for classification and processing of time series in recurrent neuronal networks,2020,0,1719,Article,5,59,11,47,3,17,311,0.984,0.363,0,0
10.1371/journal.pcbi.1008128,Engineering recurrent neural networks from task-relevant manifolds and dynamics,2020,0,3222,Article,2,42,6,17,2,10,145,1,0.448,0.006,0
10.1371/journal.pcbi.1008130,Overlaid positive and negative feedback loops shape dynamical properties of PhoPQ two-component system,2021,0,911,Article,2,32,6,5,2,14,250,0.918,0.336,NA,0
10.1371/journal.pcbi.1008132,Microtubule instability driven by longitudinal and lateral strain propagation,2020,0,1157,Article,2,76,5,4,2,9,121,0.925,0.25,0.001,0
10.1371/journal.pcbi.1008133,A novel single-cell based method for breast cancer prognosis,2020,1,3469,Article,7,53,4,9,3,10,235,0.96,0.333,NA,NA
10.1371/journal.pcbi.1008135,Modeling microbial cross-feeding at intermediate scale portrays community dynamics and species coexistence,2020,1,1830,Article,4,57,7,7,2,13,192,0.975,0.317,0.252,0
10.1371/journal.pcbi.1008136,Managing disease outbreaks: The importance of vector mobility and spatially heterogeneous control,2020,0,1358,Article,6,50,9,31,2,12,303,0.988,0.376,0.006,0.998
10.1371/journal.pcbi.1008137,Model-driven analysis of mutant fitness experiments improves genome-scale metabolic models of Zymomonas mobilis ZM4,2020,1,1180,Article,7,50,4,0,2,16,301,0.921,0.255,0.336,0.997
10.1371/journal.pcbi.1008139,Modeling the activation of the alternative complement pathway and its effects on hemolysis in health and disease,2020,0,1635,Article,4,83,6,9,2,17,266,0.957,0.28,0,NA
10.1371/journal.pcbi.1008140,A steady-state model of microbial acclimation to substrate limitation,2020,0,1624,Article,2,49,5,18,2,10,146,0.991,0.333,0.004,0.005
10.1371/journal.pcbi.1008144,Relations between large-scale brain connectivity and effects of regional stimulation depend on collective dynamical state,2020,1,1755,Article,4,138,9,5,3,16,299,0.983,0.316,0.999,0.995
10.1371/journal.pcbi.1008145,Determining the interaction status and evolutionary fate of duplicated homomeric proteins,2020,0,1310,Article,2,50,4,0,2,11,232,0.947,0.338,0,0.005
10.1371/journal.pcbi.1008146,Efficient sensory coding of multidimensional stimuli,2020,0,1341,Article,4,44,4,50,2,6,158,0.99,0.343,0.004,0.998
10.1371/journal.pcbi.1008148,Ten simple rules to make your research more sustainable,2020,0,2798,Article,4,47,2,0,2,9,NA,0,0,NA,0.807
10.1371/journal.pcbi.1008149,Similarities and differences in spatial and nonspatial cognitive maps,2020,1,2237,Article,5,112,4,19,4,9,293,1,0.361,0.26,0.002
10.1371/journal.pcbi.1008150,Computer-guided binding mode identification and affinity improvement of an LRR protein binder without structure determination,2020,0,1313,Article,7,51,5,0,3,16,178,0.926,0.314,NA,NA
10.1371/journal.pcbi.1008152,Buildup and bistability in auditory streaming as an evidence accumulation process with saturation,2020,0,977,Article,3,41,9,9,2,13,258,0.972,0.294,NA,NA
10.1371/journal.pcbi.1008153,Understanding multivariate brain activity: Evaluating the effect of voxelwise noise correlations on population codes in functional magnetic resonance imaging,2020,1,1488,Article,3,49,11,20,3,19,212,0.942,0.312,NA,0.012
10.1371/journal.pcbi.1008156,Modeling microbial metabolic trade-offs in a chemostat,2020,0,2281,Article,6,62,5,2,3,8,152,1,0.436,0,0
10.1371/journal.pcbi.1008157,Tumor vascular status controls oxygen delivery facilitated by infused polymerized hemoglobins with varying oxygen affinity,2020,0,1103,Article,4,77,12,20,2,15,251,0.966,0.352,0.004,0.018
10.1371/journal.pcbi.1008159,Effects of spatial heterogeneity on bacterial genetic circuits,2020,0,1137,Article,2,42,7,41,2,8,321,0.968,0.383,0.007,NA
10.1371/journal.pcbi.1008160,Computational estimates of mechanical constraints on cell migration through the extracellular matrix,2020,0,1220,Article,3,71,5,7,2,12,271,0.97,0.391,0,0.997
10.1371/journal.pcbi.1008161,Cell signaling model for arterial mechanobiology,2020,2,1646,Article,2,88,6,10,2,6,196,0.992,0.373,0.997,0.013
10.1371/journal.pcbi.1008162,Aberrant computational mechanisms of social learning and decision-making in schizophrenia and borderline personality disorder,2020,0,1827,Article,12,65,5,15,5,15,325,0.979,0.377,0.999,0
10.1371/journal.pcbi.1008163,Integration of social cues and individual experiences during instrumental avoidance learning,2020,0,1459,Article,2,49,9,8,3,11,254,1,0.392,0.003,0.007
10.1371/journal.pcbi.1008164,Direction-selective motion discrimination by traveling waves in visual cortex,2020,0,1319,Article,2,71,9,14,3,10,198,1,0.287,0.003,NA
10.1371/journal.pcbi.1008165,Response nonlinearities in networks of spiking neurons,2020,2,1732,Article,3,62,8,34,2,7,168,1,0.39,0,0.002
10.1371/journal.pcbi.1008169,Structural determination of Streptococcus pyogenes M1 protein interactions with human immunoglobulin G using integrative structural biology,2021,0,770,Article,9,38,5,3,3,16,251,0.957,0.314,0,0
10.1371/journal.pcbi.1008172,Dynamic estimation of auditory temporal response functions via state-space models with Gaussian mixture process noise,2020,0,1480,Article,6,67,8,18,2,16,300,0.98,0.279,0.782,NA
10.1371/journal.pcbi.1008173,Capturing cell type-specific chromatin compartment patterns by applying topic modeling to single-cell Hi-C data,2020,1,2708,Article,12,37,6,2,2,17,149,0.918,0.327,NA,0.004
10.1371/journal.pcbi.1008174,Metabolic pathway inference using multi-label classification with rich pathway features,2020,0,1141,Article,3,44,6,13,2,11,206,0.978,0.346,0,0.003
10.1371/journal.pcbi.1008178,New computational protein design methods for de novo small molecule binding sites,2020,0,2249,Article,2,60,7,0,2,12,209,0.984,0.268,0.005,1
10.1371/journal.pcbi.1008179,Detection and segmentation of morphologically complex eukaryotic cells in fluorescence microscopy images via feature pyramid fusion,2020,1,1971,Article,6,40,8,2,2,16,143,0.964,0.357,0,0
10.1371/journal.pcbi.1008180,Tracking and predicting U.S. influenza activity with a real-time surveillance network,2020,0,752,Article,5,35,5,2,3,13,260,0.889,0.356,0.9,0
10.1371/journal.pcbi.1008181,Adaptive immunity selects against malaria infection blocking mutations,2020,0,1297,Article,2,88,5,14,3,8,140,1,0.368,0.998,0
10.1371/journal.pcbi.1008182,MONET: Multi-omic module discovery by omic selection,2020,0,1659,Article,3,36,5,2,2,8,225,0.951,0.328,0,0.002
10.1371/journal.pcbi.1008183,Inferring tumor progression in large datasets,2020,0,926,Article,3,31,8,6,2,6,183,0.965,0.319,NA,0
10.1371/journal.pcbi.1008184,Machine learning assisted intraoperative assessment of brain tumor margins using HRMAS NMR spectroscopy,2020,0,1330,Article,8,43,3,0,4,13,276,0.885,0.372,0,NA
10.1371/journal.pcbi.1008185,Genetic buffering and potentiation in metabolism,2020,0,1391,Article,1,54,4,0,3,6,208,0.969,0.37,0.008,0.008
10.1371/journal.pcbi.1008186,A new Graph Gaussian embedding method for analyzing the effects of cognitive training,2020,0,1200,Article,6,33,10,5,3,13,224,0.921,0.318,NA,NA
10.1371/journal.pcbi.1008187,Ten simple rules for writing scientific op-ed articles,2020,0,4040,Review,2,9,0,0,3,9,NA,0,0,NA,0.003
10.1371/journal.pcbi.1008189,Dynamical persistence in high-diversity resource-consumer communities,2020,0,774,Article,2,27,5,5,2,8,166,1,0.457,0,0.005
10.1371/journal.pcbi.1008190,Community-level impacts of spatial repellents for control of diseases vectored by Aedes aegypti mosquitoes,2020,1,1321,Article,6,53,4,13,3,15,168,0.965,0.342,NA,NA
10.1371/journal.pcbi.1008191,Classification of estrogenic compounds by coupling high content analysis and machine learning algorithms,2020,1,979,Article,11,34,10,2,2,13,309,0.982,0.324,NA,0
10.1371/journal.pcbi.1008192,Nonlinear stimulus representations in neural circuits with approximate excitatory-inhibitory balance,2020,0,1447,Article,3,51,4,58,2,11,132,1,0.377,0.017,0.004
10.1371/journal.pcbi.1008193,NuSeT: A deep learning tool for reliably separating and analyzing crowded cells,2020,0,2355,Article,8,48,5,8,2,12,161,0.964,0.286,NA,0.713
10.1371/journal.pcbi.1008194,"Discovering functional sequences with RELICS, an analysis method for CRISPR screens",2020,0,1618,Article,5,39,5,9,2,11,178,0.971,0.314,0.004,0.004
10.1371/journal.pcbi.1008195,VALERIE: Visual-based inspection of alternative splicing events at single-cell resolution,2020,0,2575,Article,3,34,1,0,2,12,133,0.917,0.298,0.218,NA
10.1371/journal.pcbi.1008198,A comparison of neuronal population dynamics measured with calcium imaging and electrophysiology,2020,2,7684,Article,6,71,7,8,3,12,154,1,0.276,NA,0
10.1371/journal.pcbi.1008202,Kinetic modeling of H<inf>2</inf>O<inf>2</inf> dynamics in the mitochondria of HeLa cells,2020,1,1352,Article,4,79,6,7,2,18,304,0.905,0.302,1,0.939
10.1371/journal.pcbi.1008203,A greedy classifier optimization strategy to assess ion channel blocking activity and proarrhythmia in hiPSC-cardiomyocytes,2020,1,772,Article,5,54,21,14,3,16,133,0.941,0.238,0,NA
10.1371/journal.pcbi.1008205,Tempora: Cell trajectory inference using time-series single-cell RNA sequencing data,2020,0,5107,Article,2,55,8,2,2,12,183,0.982,0.366,0,0.004
10.1371/journal.pcbi.1008206,Domino-like transient dynamics at seizure onset in epilepsy,2020,0,1190,Article,9,56,7,9,6,9,239,0.985,0.405,0.997,NA
10.1371/journal.pcbi.1008207,A genotype imputation method for de-identified haplotype reference information by using recurrent neural network,2020,2,1495,Article,6,29,9,13,2,15,293,0.971,0.348,0.312,0
10.1371/journal.pcbi.1008208,"MASSpy: Building, simulating, and visualizing dynamic biological models in Python using mass action kinetics",2021,0,946,Article,5,83,4,0,3,14,238,0.943,0.34,0.003,0
10.1371/journal.pcbi.1008209,Non-equilibrium landscape and flux reveal the stability-flexibility-energy tradeoff in working memory,2020,0,1136,Article,2,57,7,0,3,14,296,0.982,0.303,0.485,0.243
10.1371/journal.pcbi.1008210,Ten simple rules for building an antiracist lab,2020,3,28081,Review,2,33,2,0,3,8,168,0.938,0.336,NA,NA
10.1371/journal.pcbi.1008211,Uncovering drivers of dose-dependence and individual variation in malaria infection outcomes,2020,0,941,Article,4,85,7,7,NA,12,276,0.994,0.365,NA,0.997
10.1371/journal.pcbi.1008212,Short-wavelength-sensitive 2 (Sws2) visual photopigment models combined with atomistic molecular simulations to predict spectral peaks of absorbance,2020,0,890,Article,5,63,5,6,4,19,304,0.951,0.268,NA,NA
10.1371/journal.pcbi.1008214,Galaxy and Apollo as a biologist-friendly interface for high-quality cooperative phage genome annotation,2020,17,1800,Article,9,76,4,0,2,15,240,0.928,0.261,1,0.005
10.1371/journal.pcbi.1008215,Recurrent neural networks can explain flexible trading of speed and accuracy in biological vision,2020,3,2735,Article,5,69,9,3,4,14,233,0.956,0.365,0.919,0
10.1371/journal.pcbi.1008217,Friendly-rivalry solution to the iterated nperson public-goods game,2021,0,888,Article,2,37,6,16,3,10,205,0.962,0.385,0,0
10.1371/journal.pcbi.1008219,"A simple, scalable approach to building a cross-platform transcriptome atlas",2020,0,1242,Article,8,43,5,7,2,11,286,0.944,0.311,0.004,0.997
10.1371/journal.pcbi.1008222,Genome complexity browser: Visualization and quantification of genome variability,2020,0,1613,Article,6,44,7,0,2,9,162,0.979,0.295,0.007,0.999
